id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
11689,743361102.0,2667.0,2,private,56651.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
24505,958792125.0,193.0,1,private,250967.0,assoc-voc,11.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,2,3,USA,united-states,1.0
20582,549714615.0,9924.0,1,private,174503.0,some-college,10.0,divorced,machine-op-inspct,not-in-family,white,female,0,0,2,USA,united-states,0.0
19354,939171052.0,7505.0,4,private,105060.0,some-college,10.0,never-married,adm-clerical,not-in-family,black,female,0,0,2,USA,united-states,0.0
14196,294714954.0,630.0,2,private,150519.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
24210,571253498.0,7898.0,3,private,415287.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,black,male,0,3,2,USA,united-states,1.0
19265,424261154.0,1768.0,3,private,254367.0,hs-grad,9.0,never-married,transport-moving,not-in-family,white,male,0,1,3,USA,united-states,0.0
27327,983982698.0,9431.0,0,private,138768.0,hs-grad,9.0,never-married,handlers-cleaners,own-child,white,male,0,0,2,USA,united-states,0.0
16666,230657744.0,9508.0,2,private,174395.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
12963,499095826.0,9620.0,2,private,218172.0,bachelors,13.0,married-spouse-absent,exec-managerial,not-in-family,white,female,4,0,3,USA,united-states,1.0
20282,845713625.0,7426.0,1,private,36302.0,bachelors,13.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,0.0
11910,648500947.0,620.0,1,state-gov,150688.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,3,IND,india,1.0
6697,704918552.0,2769.0,0,private,112137.0,bachelors,13.0,never-married,sales,own-child,asian-pac-islander,female,0,0,3,ZAF,south,0.0
24199,156707446.0,7751.0,2,self-emp-not-inc,98941.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,3,0,3,USA,united-states,1.0
6058,723548691.0,580.0,0,private,234725.0,12th,8.0,never-married,machine-op-inspct,own-child,white,male,0,0,2,USA,united-states,0.0
18224,148823575.0,4619.0,2,self-emp-inc,130126.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,2,USA,united-states,1.0
17948,757529894.0,9017.0,0,private,210781.0,bachelors,13.0,never-married,adm-clerical,own-child,white,female,0,0,1,USA,united-states,0.0
4698,496816140.0,3034.0,1,private,150154.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,0.0
10750,779612926.0,5625.0,0,private,180339.0,hs-grad,9.0,never-married,other-service,other-relative,white,female,0,0,1,USA,united-states,0.0
3320,516593934.0,6164.0,1,private,29312.0,10th,6.0,married-civ-spouse,transport-moving,husband,white,male,0,0,4,USA,united-states,1.0
15864,270514949.0,5310.0,0,private,225272.0,some-college,10.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,0,USA,united-states,0.0
10464,520203109.0,4424.0,1,self-emp-inc,182148.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
12446,255778159.0,5026.0,0,private,146890.0,9th,5.0,never-married,farming-fishing,own-child,black,male,0,0,0,USA,united-states,0.0
4773,935570980.0,1993.0,2,self-emp-not-inc,116789.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0.0
6575,571370941.0,7637.0,3,private,139268.0,hs-grad,9.0,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,0.0
22907,276006437.0,3450.0,0,private,189017.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,0.0
4709,488086450.0,9472.0,2,private,188436.0,prof-school,15.0,divorced,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0.0
17231,810784929.0,6192.0,2,private,183319.0,5th-6th,3.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0.0
20222,428349964.0,8667.0,1,private,342400.0,10th,6.0,married-civ-spouse,craft-repair,husband,white,male,0,0,1,USA,united-states,0.0
17222,683903393.0,4398.0,0,private,37894.0,hs-grad,9.0,separated,other-service,other-relative,white,male,0,0,1,USA,united-states,0.0
13653,221583778.0,6643.0,1,private,200700.0,some-college,10.0,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,0.0
8740,238148997.0,8201.0,0,private,44064.0,some-college,10.0,separated,other-service,not-in-family,white,male,0,4,2,USA,united-states,1.0
23614,413107491.0,3588.0,1,private,236436.0,assoc-acdm,12.0,never-married,prof-specialty,not-in-family,white,female,3,0,2,USA,united-states,1.0
5785,342846472.0,3603.0,3,,295538.0,some-college,10.0,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,0.0
15965,161685633.0,8952.0,1,private,202729.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
16988,619637675.0,5065.0,3,private,153536.0,12th,8.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
13560,680382102.0,1557.0,3,self-emp-not-inc,160724.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,2,JPN,japan,0.0
10270,871284053.0,4763.0,2,private,137304.0,bachelors,13.0,never-married,adm-clerical,unmarried,black,female,0,0,4,USA,united-states,0.0
24426,485400331.0,7276.0,0,private,305609.0,assoc-acdm,12.0,never-married,prof-specialty,not-in-family,white,female,0,0,3,USA,united-states,0.0
7225,974966539.0,7280.0,4,private,188709.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,USA,united-states,1.0
2311,271363723.0,3720.0,0,private,246652.0,some-college,10.0,never-married,sales,own-child,white,female,0,0,2,USA,united-states,0.0
21560,250343463.0,6956.0,0,private,315065.0,some-college,10.0,never-married,other-service,unmarried,white,male,0,0,1,MEX,mexico,0.0
18366,798194552.0,8446.0,3,private,132476.0,doctorate,16.0,divorced,tech-support,unmarried,white,male,2,0,2,USA,united-states,1.0
12658,900216267.0,4269.0,1,private,195576.0,11th,7.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
8391,292015287.0,1315.0,2,private,113397.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,0.0
24301,394635695.0,3669.0,0,private,109053.0,hs-grad,9.0,never-married,handlers-cleaners,other-relative,white,male,0,0,3,USA,united-states,0.0
8677,205286339.0,8415.0,1,private,110594.0,hs-grad,9.0,divorced,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
15167,918723316.0,4309.0,2,federal-gov,196456.0,some-college,10.0,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
12916,448435676.0,8035.0,0,private,27780.0,hs-grad,9.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states,0.0
2823,530287861.0,9021.0,3,private,153328.0,some-college,10.0,never-married,handlers-cleaners,unmarried,black,female,0,0,2,USA,united-states,0.0
4551,110248548.0,2294.0,1,private,183043.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,3,USA,united-states,1.0
5336,730722805.0,245.0,2,private,79531.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,4,USA,united-states,1.0
11437,944347951.0,3890.0,2,private,170563.0,assoc-voc,11.0,separated,prof-specialty,unmarried,white,female,0,0,1,USA,united-states,0.0
14009,839224390.0,7768.0,3,private,123075.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
11353,737080467.0,4047.0,1,private,251905.0,assoc-voc,11.0,never-married,exec-managerial,own-child,white,male,0,0,3,USA,united-states,0.0
3749,232410846.0,8821.0,0,private,384787.0,9th,5.0,never-married,sales,other-relative,white,female,0,0,2,MEX,mexico,0.0
10394,359054943.0,814.0,1,local-gov,163862.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states,0.0
20742,559121010.0,2245.0,2,local-gov,85440.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
16532,207317194.0,731.0,3,private,199067.0,11th,7.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,1,USA,united-states,0.0
26259,868313501.0,4782.0,3,private,268022.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states,1.0
9079,890275488.0,5919.0,2,,217409.0,some-college,10.0,married-civ-spouse,,wife,white,female,0,0,2,USA,united-states,0.0
524,781395084.0,5463.0,4,,168340.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,0,0,2,,,1.0
23367,343949143.0,2800.0,2,state-gov,132125.0,some-college,10.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,2,USA,united-states,0.0
13732,979621961.0,3863.0,3,private,102828.0,assoc-voc,11.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,GRC,greece,0.0
24876,942796607.0,9571.0,2,self-emp-not-inc,225165.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0.0
25593,334823575.0,4061.0,4,,192825.0,7th-8th,4.0,married-civ-spouse,,husband,white,male,0,0,1,USA,united-states,0.0
122,952971973.0,4581.0,3,private,543922.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
15620,993566305.0,6884.0,0,,334105.0,11th,7.0,never-married,,not-in-family,white,female,0,0,1,USA,united-states,0.0
9799,872965942.0,9231.0,2,private,105044.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
26708,945953391.0,9044.0,1,private,339482.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
2283,799941593.0,9725.0,2,state-gov,304302.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,amer-indian-eskimo,male,0,0,2,USA,united-states,0.0
2302,414505937.0,995.0,0,private,284317.0,bachelors,13.0,never-married,machine-op-inspct,not-in-family,white,female,0,0,1,USA,united-states,0.0
11609,339568575.0,5332.0,1,private,338376.0,some-college,10.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,3,USA,united-states,1.0
24201,638428237.0,8316.0,3,private,198824.0,bachelors,13.0,never-married,exec-managerial,unmarried,white,female,0,0,2,USA,united-states,0.0
14292,513719588.0,5873.0,2,private,173316.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
5820,720158207.0,7010.0,1,state-gov,220066.0,doctorate,16.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,3,USA,united-states,1.0
14553,280582412.0,8747.0,2,private,162187.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
19795,890798584.0,601.0,1,private,287229.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,female,0,0,1,USA,united-states,0.0
16770,282528148.0,9441.0,3,private,79324.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
19439,190887457.0,2476.0,1,private,207513.0,hs-grad,9.0,never-married,sales,own-child,white,male,0,0,3,USA,united-states,0.0
15173,267396564.0,8768.0,1,private,178449.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,1,0,2,USA,united-states,1.0
48,320726187.0,5381.0,4,private,89681.0,masters,14.0,never-married,prof-specialty,not-in-family,white,male,0,0,4,USA,united-states,0.0
16885,414858585.0,6402.0,2,private,178100.0,masters,14.0,never-married,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,1.0
15011,901638691.0,7605.0,4,local-gov,240030.0,prof-school,15.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
3185,727124070.0,9388.0,1,self-emp-not-inc,213887.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,CAN,canada,1.0
14345,381162021.0,9319.0,1,private,211840.0,some-college,10.0,separated,sales,unmarried,black,female,0,0,0,USA,united-states,0.0
15774,647621182.0,1642.0,4,,225657.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,0,0,1,USA,united-states,0.0
229,958272232.0,7502.0,2,self-emp-not-inc,214242.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,3,USA,united-states,1.0
21479,571411910.0,7657.0,3,private,328581.0,11th,7.0,married-civ-spouse,machine-op-inspct,husband,black,male,0,0,2,USA,united-states,0.0
2824,600352418.0,3900.0,3,self-emp-inc,68015.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,4,USA,united-states,1.0
8772,180126426.0,5065.0,4,self-emp-inc,78104.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,2,0,3,USA,united-states,1.0
969,327170474.0,8902.0,3,private,99682.0,some-college,10.0,married-civ-spouse,sales,wife,white,female,0,0,3,CAN,canada,1.0
3007,885112622.0,1400.0,4,self-emp-not-inc,162245.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,0.0
27242,177588602.0,8308.0,0,self-emp-not-inc,361280.0,bachelors,13.0,never-married,prof-specialty,own-child,asian-pac-islander,male,0,0,0,IND,india,0.0
17458,912020757.0,7140.0,0,state-gov,140985.0,some-college,10.0,never-married,other-service,own-child,white,male,0,0,0,USA,united-states,0.0
10942,564810188.0,3159.0,3,private,241745.0,5th-6th,3.0,separated,machine-op-inspct,unmarried,white,female,0,0,2,MEX,mexico,0.0
21619,555888656.0,5992.0,3,private,189680.0,7th-8th,4.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,ITA,italy,1.0
27145,643931957.0,191.0,2,private,82797.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
7210,598381417.0,7817.0,3,local-gov,192563.0,some-college,10.0,divorced,exec-managerial,not-in-family,white,female,0,0,2,USA,united-states,0.0
2944,267407632.0,5249.0,4,private,163346.0,hs-grad,9.0,widowed,machine-op-inspct,not-in-family,white,female,0,0,1,USA,united-states,0.0
10910,865920421.0,2715.0,2,private,374764.0,bachelors,13.0,widowed,exec-managerial,unmarried,white,male,0,0,0,USA,united-states,0.0
24133,213873498.0,6863.0,1,private,218039.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
14016,124352159.0,1140.0,2,self-emp-not-inc,197176.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,0.0
4433,220811345.0,6384.0,2,private,198229.0,prof-school,15.0,married-civ-spouse,tech-support,husband,white,male,0,0,4,USA,united-states,1.0
23780,864842034.0,8148.0,2,self-emp-not-inc,105021.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
21511,190515958.0,1623.0,2,self-emp-not-inc,336513.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,4,0,3,USA,united-states,1.0
4161,935666686.0,8079.0,2,self-emp-inc,233117.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
3117,337495710.0,3741.0,3,self-emp-inc,51579.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
17509,651698035.0,5702.0,1,private,408208.0,hs-grad,9.0,never-married,craft-repair,other-relative,black,male,0,0,2,USA,united-states,0.0
11232,659866104.0,1305.0,2,private,134026.0,11th,7.0,never-married,other-service,other-relative,white,male,0,0,2,USA,united-states,0.0
5322,285382467.0,1870.0,1,private,364657.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,DUE,germany,1.0
13753,220750510.0,2966.0,4,private,268781.0,bachelors,13.0,married-civ-spouse,adm-clerical,husband,white,male,0,1,0,USA,united-states,0.0
21540,496167356.0,8407.0,2,private,36425.0,hs-grad,9.0,never-married,other-service,not-in-family,white,female,0,0,2,USA,united-states,0.0
27184,715210682.0,1843.0,4,self-emp-inc,54052.0,masters,14.0,married-civ-spouse,sales,husband,white,male,0,0,4,USA,united-states,1.0
2419,650317115.0,2131.0,1,private,218407.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,4,COL,columbia,1.0
26113,523296165.0,1980.0,0,private,182342.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
23984,450640886.0,4308.0,4,self-emp-inc,178771.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
13303,113981191.0,130.0,4,private,183513.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,female,0,0,1,USA,united-states,0.0
7170,479824378.0,9844.0,1,private,133625.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,black,male,0,0,2,USA,united-states,0.0
26127,486243665.0,4736.0,3,self-emp-not-inc,208872.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,white,male,0,2,4,USA,united-states,0.0
21303,210491258.0,4865.0,2,private,196545.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,2,0,2,USA,united-states,1.0
1017,298850306.0,1188.0,0,state-gov,173324.0,some-college,10.0,never-married,other-service,own-child,black,male,0,0,0,USA,united-states,0.0
20459,367698985.0,9938.0,2,private,112497.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,0.0
18312,192818919.0,1959.0,0,private,396099.0,some-college,10.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
350,347515111.0,8399.0,2,private,54744.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,0,2,2,USA,united-states,1.0
14895,881452894.0,2058.0,1,private,114865.0,hs-grad,9.0,separated,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
22545,803353723.0,5650.0,2,self-emp-inc,218302.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
223,513752589.0,516.0,4,,144461.0,assoc-acdm,12.0,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states,1.0
26970,628532486.0,286.0,4,private,33619.0,hs-grad,9.0,married-civ-spouse,other-service,husband,black,male,0,0,0,USA,united-states,0.0
26918,152719626.0,857.0,1,state-gov,208122.0,bachelors,13.0,never-married,prof-specialty,not-in-family,white,male,0,0,0,USA,united-states,0.0
2500,186587978.0,2422.0,3,self-emp-inc,288630.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
26552,503985904.0,2309.0,3,private,334308.0,hs-grad,9.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,1,USA,united-states,1.0
22390,641479226.0,4703.0,3,local-gov,127678.0,some-college,10.0,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,1.0
564,367027681.0,2724.0,1,local-gov,223267.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,0.0
26129,356716558.0,7787.0,0,private,161922.0,hs-grad,9.0,never-married,handlers-cleaners,not-in-family,white,male,0,0,2,USA,united-states,0.0
10367,330172612.0,7628.0,1,private,28984.0,some-college,10.0,never-married,other-service,not-in-family,white,female,0,3,1,USA,united-states,0.0
22710,621954867.0,1065.0,2,private,385266.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1.0
3385,778260776.0,9109.0,3,local-gov,26832.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
3933,578269409.0,9340.0,4,self-emp-not-inc,287229.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
7959,650258555.0,8714.0,2,self-emp-inc,145441.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
19091,266054682.0,3550.0,3,private,151584.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,1,USA,united-states,1.0
27694,298693205.0,3033.0,2,local-gov,61778.0,hs-grad,9.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,2,USA,united-states,1.0
14516,200374936.0,2138.0,3,private,165614.0,masters,14.0,never-married,prof-specialty,not-in-family,white,male,0,0,3,USA,united-states,1.0
27386,881889306.0,9445.0,4,private,66440.0,hs-grad,9.0,separated,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
27488,935968379.0,9863.0,4,local-gov,101110.0,assoc-voc,11.0,divorced,prof-specialty,unmarried,white,male,0,0,2,USA,united-states,1.0
3535,651083537.0,4452.0,3,private,145333.0,doctorate,16.0,divorced,prof-specialty,other-relative,white,male,4,0,3,USA,united-states,1.0
18316,701435048.0,6531.0,0,private,188923.0,some-college,10.0,never-married,sales,own-child,white,female,0,0,3,USA,united-states,0.0
24346,656179905.0,6045.0,1,private,215014.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,1,MEX,mexico,0.0
27595,796253109.0,4052.0,1,local-gov,221317.0,11th,7.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,MEX,mexico,0.0
24699,520921382.0,5609.0,2,private,162494.0,bachelors,13.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
17205,415074021.0,3465.0,4,self-emp-not-inc,248568.0,hs-grad,9.0,married-civ-spouse,farming-fishing,husband,white,male,0,0,1,USA,united-states,0.0
25761,363659133.0,1696.0,1,private,410351.0,assoc-acdm,12.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
13611,437421469.0,5259.0,2,private,226608.0,some-college,10.0,divorced,tech-support,not-in-family,white,male,0,0,1,GTM,guatemala,1.0
22666,604443512.0,7836.0,2,private,315971.0,masters,14.0,divorced,other-service,not-in-family,white,female,0,0,3,USA,united-states,0.0
15994,127574868.0,7677.0,3,private,471990.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,black,male,0,0,3,USA,united-states,1.0
26852,852185250.0,2012.0,2,private,179659.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,1,0,2,USA,united-states,1.0
10889,334582440.0,2151.0,3,self-emp-inc,209569.0,hs-grad,9.0,divorced,sales,unmarried,white,female,0,0,3,USA,united-states,1.0
12018,963473595.0,2909.0,2,private,287008.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,4,0,3,DUE,germany,1.0
7645,857565713.0,3422.0,1,private,236436.0,hs-grad,9.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
14116,663176036.0,5310.0,2,self-emp-inc,186845.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
14708,670867323.0,3162.0,4,self-emp-not-inc,51916.0,hs-grad,9.0,divorced,exec-managerial,not-in-family,white,male,0,0,3,USA,united-states,1.0
9589,925115030.0,2056.0,1,private,209101.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1.0
27433,348990921.0,,2,private,231689.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
2833,930710221.0,6545.0,3,self-emp-not-inc,224108.0,hs-grad,9.0,married-civ-spouse,exec-managerial,wife,white,female,0,0,3,USA,united-states,0.0
27719,517966577.0,4836.0,4,private,124191.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
26596,315308334.0,7984.0,0,local-gov,69640.0,some-college,10.0,never-married,protective-serv,not-in-family,white,male,0,0,2,USA,united-states,0.0
9979,436081272.0,2098.0,3,private,163948.0,masters,14.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
24963,270287401.0,7383.0,2,private,188540.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,0,3,2,USA,united-states,1.0
25804,569930119.0,6153.0,2,private,126141.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
14549,829493275.0,6016.0,3,private,114459.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
4095,220685610.0,6930.0,2,private,293305.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,2,2,USA,united-states,1.0
19073,258508281.0,4002.0,2,private,220641.0,some-college,10.0,divorced,exec-managerial,unmarried,white,female,0,0,2,USA,united-states,0.0
17573,392800295.0,102.0,3,private,95155.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
3990,407868366.0,6878.0,1,federal-gov,179262.0,hs-grad,9.0,never-married,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
8060,865916863.0,7656.0,2,private,163174.0,11th,7.0,married-civ-spouse,machine-op-inspct,husband,white,male,2,0,2,USA,united-states,1.0
10565,730154655.0,4875.0,0,private,322674.0,some-college,10.0,never-married,exec-managerial,own-child,white,male,0,0,2,USA,united-states,0.0
24086,703611703.0,9940.0,1,private,197905.0,some-college,10.0,widowed,craft-repair,own-child,white,male,0,0,3,USA,united-states,0.0
16016,936790914.0,9346.0,2,private,222434.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
22395,414907252.0,4937.0,3,self-emp-not-inc,43348.0,prof-school,15.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1.0
22731,718747707.0,8938.0,0,private,135267.0,some-college,10.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states,0.0
24582,777470835.0,8828.0,2,private,296478.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
14799,254758714.0,1481.0,2,local-gov,180985.0,10th,6.0,married-civ-spouse,handlers-cleaners,husband,white,male,4,0,2,USA,united-states,1.0
2785,147789840.0,8919.0,0,private,235894.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
27463,507584408.0,3197.0,1,private,83446.0,11th,7.0,divorced,exec-managerial,unmarried,white,female,0,0,2,,united-states,1.0
10771,136722787.0,4258.0,1,private,270151.0,bachelors,13.0,never-married,sales,not-in-family,white,female,0,0,2,USA,united-states,0.0
10686,671203645.0,8729.0,3,,90290.0,hs-grad,9.0,divorced,,not-in-family,white,male,0,0,2,USA,united-states,0.0
3880,622518093.0,6471.0,3,private,208402.0,some-college,10.0,divorced,adm-clerical,unmarried,other,female,2,0,2,MEX,mexico,0.0
22692,594323935.0,7085.0,1,local-gov,188798.0,bachelors,13.0,never-married,exec-managerial,not-in-family,white,female,0,0,3,USA,united-states,0.0
23851,391510063.0,5179.0,1,private,188798.0,some-college,10.0,divorced,other-service,own-child,white,female,0,0,0,USA,united-states,0.0
23097,705698029.0,2433.0,2,private,148171.0,assoc-voc,11.0,married-civ-spouse,craft-repair,husband,white,male,4,0,2,USA,united-states,1.0
21630,880546672.0,2493.0,0,private,472861.0,11th,7.0,never-married,handlers-cleaners,own-child,black,male,0,0,2,USA,united-states,0.0
18974,259034927.0,4039.0,3,private,118729.0,hs-grad,9.0,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,1.0
11975,613642828.0,4309.0,2,,121135.0,hs-grad,9.0,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,0.0
7746,969274715.0,329.0,0,private,137645.0,bachelors,13.0,never-married,sales,not-in-family,black,female,0,0,2,USA,united-states,0.0
21739,417300008.0,4018.0,3,local-gov,260106.0,prof-school,15.0,divorced,prof-specialty,not-in-family,white,female,0,0,3,USA,united-states,0.0
